,single,danceability,energy,instrumentalness,explicit,collab,timesig_0,timesig_1,timesig_3,timesig_4,timesig_5,track_number,duration_s
9105,0,0.649,0.0187,0.917,0,0,0,0,1,0,0,0.125,0.037091988130563795
4705,1,0.844,0.98,0.000751,1,0,0,0,0,1,0,0.16666666666666666,0.021831284442560408
2992,0,0.441,0.689,0.00107,0,0,0,0,0,1,0,0.0,0.05086901229334464
5195,0,0.695,0.818,4.87e-06,0,0,0,0,0,1,0,0.0,0.034548537515896566
7199,0,0.654,0.799,0.106,0,0,0,0,0,1,0,0.9999999999999999,0.00847816871555744
5497,0,0.655,0.487,0.897,0,0,0,0,0,1,0,0.0,0.039423484527342095
6840,0,0.164,0.994,0.135,0,0,0,0,0,1,0,0.9999999999999999,0.04154302670623145
3970,0,0.556,0.538,0.0,1,0,0,0,0,1,0,0.24999999999999997,0.04323866044934294
7377,1,0.797,0.44,1.57e-06,1,0,0,0,0,1,0,0.0,0.031581178465451464
2416,0,0.404,0.934,0.0,0,0,0,0,0,1,0,0.7916666666666666,0.005086901229334464
3114,0,0.642,0.762,5.72e-05,0,0,0,0,0,1,0,0.125,0.04959728698601102
4363,0,0.586,0.823,0.0,1,0,0,0,1,0,0,0.16666666666666666,0.03242899533700721
2783,0,0.94,0.518,0.0,0,0,0,0,0,1,0,0.625,0.03242899533700721
375,0,0.498,0.318,0.0101,0,0,0,0,0,1,0,0.6666666666666666,0.04472233997456549
8159,1,0.613,0.631,0.0,1,0,0,0,0,1,0,0.0,0.0294616362865621
7811,0,0.758,0.436,1.61e-05,0,0,0,0,0,1,0,0.24999999999999997,0.03666807969478593
1857,0,0.49,0.921,0.0,1,1,0,0,0,1,0,0.5416666666666666,0.046206019499788045
7934,0,0.302,0.482,0.853,0,0,0,0,0,1,0,0.08333333333333334,0.07164052564646037
8977,0,0.149,0.697,0.459,0,0,0,0,0,1,0,0.16666666666666666,0.007630351844001695
9537,0,0.695,0.0133,0.949,0,0,0,0,0,0,1,0.20833333333333334,0.022467147096227214
6715,0,0.591,0.927,0.829,0,0,0,0,0,1,0,0.29166666666666663,0.055320050869012295
9479,0,0.647,0.158,0.0,0,0,0,0,0,0,1,0.5833333333333334,0.0008478168715557437
2355,0,0.683,0.481,0.736,0,1,0,0,0,1,0,0.4583333333333333,0.029885544722339973
6242,0,0.614,0.73,0.911,0,0,0,0,0,1,0,0.41666666666666663,0.05214073760067826
9302,0,0.799,0.896,5.11e-05,0,0,0,0,0,1,0,0.9999999999999999,0.04027130139889784
9391,1,0.449,0.868,1.16e-05,1,0,0,0,0,1,0,0.041666666666666664,0.016532428995337006
4065,0,0.419,0.279,6.77e-06,0,0,0,0,0,1,0,0.41666666666666663,0.04853751589656634
2422,0,0.585,0.872,0.0,0,0,0,0,0,1,0,0.16666666666666666,0.014624841034336582
1618,0,0.225,0.997,0.389,1,0,0,0,0,1,0,0.875,0.7479864349300551
8854,1,0.871,0.501,0.0,1,0,0,0,0,1,0,0.0,0.03751589656634167
8312,0,0.486,0.926,0.654,0,0,0,0,0,1,0,0.9166666666666666,0.046841882153454854
8959,0,0.654,0.146,0.935,0,0,0,0,0,1,0,0.041666666666666664,0.02013565069944892
3166,0,0.747,0.571,0.0,1,0,0,0,0,1,0,0.041666666666666664,0.03433658329800763
5150,0,0.627,0.606,0.0,1,0,0,0,0,1,0,0.6666666666666666,0.0665536244171259
3171,0,0.525,0.471,1.33e-06,0,0,0,0,0,1,0,0.37499999999999994,0.03688003391267486
1665,0,0.64,0.669,0.0,0,0,0,0,0,1,0,0.0,0.037091988130563795
8329,1,0.852,0.745,0.0,1,0,0,0,0,1,0,0.0,0.03730394234845273
5220,0,0.584,0.673,0.00257,0,0,0,0,0,1,0,0.75,0.03603221704111912
9300,0,0.652,0.595,0.000106,0,0,0,0,0,1,0,0.5833333333333334,0.027977956761339552
5123,0,0.797,0.844,0.0,1,0,0,0,0,1,0,0.29166666666666663,0.032640949554896145
2473,0,0.614,0.715,0.000316,0,0,0,0,0,1,0,0.08333333333333334,0.05510809665112336
4831,0,0.853,0.663,8.71e-06,0,0,0,0,0,1,0,0.4583333333333333,0.042602797795676134
2461,0,0.854,0.709,0.0,1,0,0,0,0,1,0,0.20833333333333334,0.04705383637134379
8098,0,0.552,0.89,0.000144,0,0,0,0,0,1,0,0.9999999999999999,0.011869436201780416
2204,0,0.692,0.848,0.000195,0,0,0,0,0,1,0,0.5416666666666666,0.06125476896990251
354,0,0.356,0.342,0.0,0,0,0,0,1,0,0,0.0,0.0317931326833404
2197,0,0.575,0.664,0.0,0,0,0,0,0,1,0,0.0,0.04705383637134379
9429,1,0.68,0.801,0.901,0,0,0,0,0,1,0,0.0,0.04578211106401017
7941,1,0.727,0.626,2.58e-05,0,1,0,0,0,1,0,0.0,0.03645612547689699
60,0,0.448,0.784,0.000108,0,0,0,0,0,1,0,0.0,0.03539635438745231
8067,0,0.883,0.808,0.0,1,0,0,0,0,1,0,0.24999999999999997,0.04514624841034336
8610,1,0.778,0.631,9.41e-06,0,0,0,0,0,1,0,0.0,0.021831284442560408
5605,0,0.601,0.819,0.0,0,0,0,0,0,1,0,0.4583333333333333,0.035184400169563375
5551,0,0.736,0.604,6.43e-05,1,1,0,0,0,1,0,0.7916666666666666,0.05192878338278932
4738,0,0.688,0.847,2.81e-06,0,0,0,0,0,1,0,0.08333333333333334,0.04090716405256464
1295,0,0.647,0.585,0.0,0,0,0,0,0,1,0,0.20833333333333334,0.04154302670623145
2787,0,0.686,0.822,0.0,0,0,0,0,0,1,0,0.0,0.04175498092412039
3876,0,0.509,0.787,2.76e-05,1,0,0,0,0,1,0,0.0,0.05680373039423484
5958,0,0.889,0.496,0.0,1,1,0,0,0,1,0,0.3333333333333333,0.03412462908011869
6168,0,0.737,0.795,1.19e-06,1,1,0,0,0,1,0,0.4583333333333333,0.04472233997456549
9670,0,0.734,0.45,7.33e-06,1,0,0,0,0,1,0,0.24999999999999997,0.04175498092412039
3118,0,0.553,0.747,0.0,0,0,0,0,0,1,0,0.3333333333333333,0.045570156846121236
5347,0,0.745,0.646,0.0,1,1,0,0,0,1,0,0.5416666666666666,0.03899957609156422
4669,0,0.425,0.372,0.0148,0,0,0,0,0,1,0,0.0,0.05086901229334464
7356,0,0.42,0.999,0.647,0,0,0,0,0,1,0,0.9999999999999999,0.01907587961000424
4242,0,0.281,0.58,0.0,0,0,0,0,1,0,0,0.08333333333333334,0.04959728698601102
4994,0,0.83,0.585,0.00209,0,0,0,0,0,1,0,0.24999999999999997,0.044298431538787625
3305,0,0.513,0.882,0.00128,0,0,0,0,0,1,0,0.0,0.02628232301822806
4774,0,0.661,0.474,3.98e-05,0,0,0,0,1,0,0,0.16666666666666666,0.039423484527342095
1105,0,0.71,0.47,0.0,1,0,0,0,0,1,0,0.29166666666666663,0.03412462908011869
654,1,0.827,0.574,0.0,0,0,0,0,0,1,0,0.0,0.053624417125900804
9701,0,0.649,0.37,0.0,0,0,0,0,0,1,0,0.08333333333333334,0.007418397626112759
9565,0,0.738,0.797,0.862,0,0,0,0,0,1,0,0.29166666666666663,0.023103009749894023
1104,0,0.734,0.22,0.918,0,0,0,0,0,1,0,0.24999999999999997,0.016320474777448073
9765,0,0.577,0.875,4.69e-06,0,0,0,0,0,1,0,0.4583333333333333,0.03433658329800763
6373,1,0.879,0.882,0.633,1,0,0,0,0,1,0,0.0,0.014412886816447645
2428,0,0.524,0.949,0.915,0,0,0,0,0,1,0,0.125,0.00953793980500212
241,0,0.463,0.555,0.036,0,0,0,0,0,1,0,0.24999999999999997,0.05807545570156846
6355,0,0.753,0.686,0.0,1,0,0,0,0,1,0,0.49999999999999994,0.037091988130563795
5915,0,0.17,0.133,0.0104,0,0,0,0,1,0,0,0.9999999999999999,0.03412462908011869
7056,0,0.202,0.49,0.964,0,0,0,0,0,1,0,0.3333333333333333,0.04514624841034336
6241,1,0.516,0.85,0.0,0,0,0,0,0,1,0,0.0,0.03730394234845273
6893,0,0.73,0.465,0.0,1,0,0,0,0,1,0,0.37499999999999994,0.032005086901229336
1003,0,0.636,0.233,0.149,0,0,0,0,0,1,0,0.3333333333333333,0.022255192878338277
3314,0,0.773,0.516,0.0,1,0,0,0,0,1,0,0.9583333333333334,0.04705383637134379
1427,0,0.617,0.892,0.000202,0,0,0,0,0,1,0,0.041666666666666664,0.040059347181008904
1675,0,0.45,0.986,0.0018,0,0,0,0,0,1,0,0.20833333333333334,0.04726579058923273
4749,0,0.469,0.98,0.989,0,0,0,0,0,1,0,0.9999999999999999,0.01102161933022467
2464,0,0.203,0.488,0.855,0,0,0,0,0,1,0,0.9999999999999999,0.0158965663416702
5210,0,0.61,0.839,5.42e-06,0,0,0,0,0,1,0,0.9999999999999999,0.037091988130563795
5450,0,0.562,0.983,0.153,0,0,0,0,0,1,0,0.9999999999999999,0.04896142433234421
1279,0,0.495,0.894,0.000596,0,0,0,0,0,1,0,0.041666666666666664,0.04662992793556592
3139,0,0.481,0.9,0.0,0,0,0,0,0,1,0,0.16666666666666666,0.04514624841034336
734,0,0.57,0.993,0.00796,1,0,0,0,0,1,0,0.0,0.03221704111911827
7032,0,0.348,0.473,0.704,0,0,0,0,0,1,0,0.041666666666666664,0.03815175922000848
6124,0,0.529,0.996,0.926,0,0,0,0,0,1,0,0.9999999999999999,0.0317931326833404
3914,1,0.494,0.713,0.374,0,0,0,0,1,0,0,0.16666666666666666,0.04387452310300975
6621,1,0.761,0.319,0.000134,1,0,0,0,0,1,0,0.0,0.026706231454005934
5494,0,0.457,0.974,0.452,0,0,0,0,0,1,0,0.9999999999999999,0.04111911827045358
3388,0,0.728,0.253,1.11e-05,0,0,0,0,0,1,0,0.125,0.04493429419245443
8229,0,0.601,0.703,8.4e-05,0,0,0,0,0,1,0,0.6666666666666666,0.03751589656634167
5506,0,0.371,1.0,0.849,0,0,0,0,0,1,0,0.9999999999999999,0.007630351844001695
122,0,0.739,0.419,0.0,1,0,0,0,0,1,0,0.24999999999999997,0.06040695209834676
3643,0,0.373,0.984,0.895,0,0,0,0,0,1,0,0.041666666666666664,0.008266214497668503
4836,0,0.637,0.702,0.891,0,0,0,0,0,1,0,0.9999999999999999,0.04747774480712166
1645,1,0.597,0.549,1.47e-05,0,0,0,0,0,1,0,0.0,0.05765154726579059
1079,0,0.504,0.785,0.0,0,0,0,0,0,1,0,0.0,0.04048325561678678
4909,0,0.519,0.935,0.0,0,0,0,0,0,1,0,0.24999999999999997,0.04578211106401017
9674,0,0.824,0.764,0.00294,1,0,0,0,0,1,0,0.0,0.03242899533700721
7662,0,0.513,0.988,0.71,0,0,0,0,0,1,0,0.5416666666666666,0.02861381941500636
8394,1,0.591,0.323,0.0,1,0,0,0,0,1,0,0.0,0.03560830860534125
9388,1,0.733,0.96,0.00199,0,1,0,0,0,1,0,0.0,0.03603221704111912
4758,0,0.567,0.263,0.0,1,0,0,0,0,1,0,0.29166666666666663,0.02479864349300551
5953,0,0.76,0.479,0.0,0,0,0,0,0,1,0,0.041666666666666664,0.0294616362865621
203,0,0.178,0.696,0.473,0,0,0,0,0,1,0,0.0,0.21089444679949132
4017,0,0.665,0.498,0.0,1,0,0,0,0,1,0,0.3333333333333333,0.03391267486222976
611,0,0.647,0.663,0.0305,0,0,0,0,0,1,0,0.41666666666666663,0.04408647732089869
7288,0,0.411,0.33,0.906,0,0,0,0,0,1,0,0.0,0.027342094107672743
7118,0,0.857,0.427,0.0,1,0,0,0,0,1,0,0.3333333333333333,0.030309453158117845
7915,1,0.731,0.573,5.22e-05,1,0,0,0,0,1,0,0.0,0.039423484527342095
6807,0,0.833,0.203,5.91e-06,1,0,0,0,0,1,0,0.49999999999999994,0.03009749894022891
859,0,0.272,0.856,0.0384,0,0,0,0,0,1,0,0.49999999999999994,0.05510809665112336
474,0,0.471,0.3,1.05e-05,0,0,0,0,0,1,0,0.125,0.046841882153454854
7853,0,0.722,0.741,0.0,0,0,0,0,0,1,0,0.041666666666666664,0.06125476896990251
8725,0,0.864,0.477,0.0,1,0,0,0,0,1,0,0.24999999999999997,0.03666807969478593
6025,0,0.497,0.639,0.0,0,0,0,0,0,1,0,0.24999999999999997,0.025010597710894446
2372,0,0.692,0.872,0.0,0,0,0,0,0,1,0,0.08333333333333334,0.030733361593895718
4420,0,0.478,0.942,1.51e-05,0,0,0,0,0,1,0,0.9999999999999999,0.005298855447223399
7186,0,0.688,0.53,0.0,0,0,0,0,0,1,0,0.08333333333333334,0.039423484527342095
3821,0,0.581,0.78,0.0449,0,0,0,0,0,1,0,0.3333333333333333,0.07969478592623994
5697,0,0.363,0.999,0.78,0,0,0,0,0,1,0,0.9999999999999999,0.007630351844001695
9188,1,0.517,0.848,0.0,0,1,0,0,0,1,0,0.0,0.035820262823230184
876,0,0.675,0.79,0.0,0,0,0,0,0,1,0,0.20833333333333334,0.044510385756676554
6937,0,0.706,0.358,0.0,0,0,0,0,0,1,0,0.08333333333333334,0.03539635438745231
7179,0,0.525,0.937,0.987,0,0,0,0,0,1,0,0.9999999999999999,0.005298855447223399
6365,1,0.686,0.195,0.00109,1,0,0,0,0,1,0,0.0,0.03136922424756253
7824,0,0.713,0.548,0.831,0,0,0,0,0,1,0,0.41666666666666663,0.04747774480712166
1107,1,0.559,0.716,0.0,1,0,0,0,0,1,0,0.0,0.05426027977956761
6423,0,0.63,0.694,0.0,0,0,0,0,0,1,0,0.041666666666666664,0.03730394234845273
421,0,0.366,0.505,0.808,0,0,0,0,0,1,0,0.125,0.05680373039423484
4170,0,0.535,0.561,0.0,0,0,0,0,0,1,0,0.49999999999999994,0.04514624841034336
2949,0,0.559,0.65,0.0038,0,0,0,0,0,1,0,0.9999999999999999,0.04980924120389996
9851,1,0.372,0.255,0.0,0,0,0,1,0,0,0,0.0,0.03009749894022891
8941,1,0.526,0.333,0.767,0,0,0,1,0,0,0,0.08333333333333334,0.003391267486222976
5754,1,0.664,0.738,5.75e-05,0,1,0,0,0,1,0,0.0,0.03688003391267486
9616,0,0.738,0.804,0.0,0,0,0,0,0,1,0,0.9999999999999999,0.03624417125900806
7911,0,0.782,0.559,0.0,1,0,0,1,0,0,0,0.0,0.035820262823230184
7446,0,0.321,0.429,9.1e-05,0,0,0,0,0,1,0,0.24999999999999997,0.051080966511233575
6111,0,0.672,0.594,5.14e-05,1,0,0,0,0,1,0,0.29166666666666663,0.0317931326833404
1267,0,0.532,0.825,0.0,0,0,0,0,0,1,0,0.125,0.03730394234845273
6708,0,0.938,0.5,0.0,1,1,0,0,0,1,0,0.20833333333333334,0.03857566765578635
9450,1,0.57,0.689,0.0,0,0,0,0,0,1,0,0.0,0.03751589656634167
8454,0,0.29,0.831,0.0484,0,0,0,0,0,1,0,0.9999999999999999,0.05765154726579059
7834,1,0.735,0.49,0.0446,0,0,0,0,0,1,0,0.0,0.041331072488342516
5094,0,0.607,0.725,0.74,0,0,0,0,0,1,0,0.08333333333333334,0.03836371343789741
4573,0,0.422,0.987,0.948,0,0,0,0,0,1,0,0.9999999999999999,0.013988978380669776
7693,1,0.866,0.438,0.0,0,0,0,0,0,1,0,0.0,0.04323866044934294
956,0,0.725,0.627,4.27e-06,1,0,0,0,0,1,0,0.29166666666666663,0.04090716405256464
6902,1,0.806,0.66,0.812,0,0,0,0,0,1,0,0.0,0.09516744383213226
2351,0,0.681,0.473,0.0,1,0,0,0,0,1,0,0.16666666666666666,0.03688003391267486
3569,0,0.371,0.299,0.369,0,0,0,0,1,0,0,0.41666666666666663,0.029885544722339973
6575,0,0.612,0.963,0.00378,0,0,0,0,0,1,0,0.9999999999999999,0.0347604917337855
409,0,0.309,0.929,4.56e-05,0,0,0,0,0,1,0,0.20833333333333334,0.027342094107672743
3923,0,0.518,0.953,0.839,0,0,0,0,0,1,0,0.7083333333333334,0.014624841034336582
3509,0,0.62,0.711,7.37e-05,0,0,0,0,0,1,0,0.08333333333333334,0.029037727850784227
4068,0,0.891,0.628,0.00019,0,0,0,0,0,1,0,0.7916666666666666,0.05256464603645612
5956,0,0.398,0.716,0.0,0,0,0,0,0,1,0,0.3333333333333333,0.03688003391267486
5562,0,0.46,0.966,0.443,0,0,0,0,0,1,0,0.9999999999999999,0.008266214497668503
4569,0,0.518,0.925,0.924,0,0,0,0,0,1,0,0.9999999999999999,0.019711742263671048
5444,0,0.577,0.964,0.672,0,0,0,0,1,0,0,0.9999999999999999,0.04069520983467571
2987,0,0.4,0.993,0.0372,0,0,0,0,0,1,0,0.041666666666666664,0.05192878338278932
3147,0,0.709,0.671,1.96e-05,0,0,0,0,0,1,0,0.20833333333333334,0.03391267486222976
330,0,0.719,0.804,3.02e-06,0,0,0,0,0,1,0,0.0,0.04408647732089869
3172,1,0.738,0.868,0.00169,0,0,0,0,0,1,0,0.0,0.04090716405256464
1457,0,0.757,0.578,0.00672,0,1,0,0,0,1,0,0.041666666666666664,0.055320050869012295
9049,0,0.4,0.547,0.63,0,0,0,0,0,1,0,0.125,0.019923696481559984
2021,0,0.418,0.42,6.39e-05,0,0,0,0,0,1,0,0.08333333333333334,0.03242899533700721
7172,1,0.774,0.913,0.0,1,0,0,0,0,1,0,0.0,0.06273844849512505
1595,0,0.362,0.338,0.0,0,0,0,0,0,1,0,0.29166666666666663,0.02755404832556168
1085,0,0.776,0.625,0.896,0,0,0,0,0,1,0,0.20833333333333334,0.037091988130563795
6850,0,0.617,0.951,0.285,0,0,0,0,0,1,0,0.3333333333333333,0.04387452310300975
7525,1,0.907,0.53,2.23e-06,0,0,0,0,0,1,0,0.29166666666666663,0.019923696481559984
4253,1,0.689,0.394,0.000905,0,0,0,0,1,0,0,0.0,0.04090716405256464
5181,0,0.677,0.401,0.0,0,0,0,0,0,1,0,0.041666666666666664,0.04514624841034336
8225,0,0.825,0.733,0.0,1,1,0,0,0,1,0,0.16666666666666666,0.03624417125900806
9650,0,0.777,0.701,0.000191,0,1,0,0,0,1,0,0.49999999999999994,0.040059347181008904
1622,0,0.367,0.355,0.0,0,0,0,0,0,1,0,0.08333333333333334,0.0453582026282323
1448,0,0.475,0.911,0.159,0,0,0,0,0,1,0,0.9999999999999999,0.01801610852055956
9562,0,0.579,0.689,0.0,0,0,0,0,0,1,0,0.20833333333333334,0.04726579058923273
2226,0,0.776,0.964,0.63,0,0,0,0,0,1,0,0.08333333333333334,0.06379821958456973
151,0,0.528,0.604,0.000614,0,0,0,0,0,1,0,0.20833333333333334,0.04281475201356507
8859,0,0.586,0.546,0.22,0,0,0,0,0,1,0,0.125,0.013565069944891903
925,0,0.235,0.723,0.0,0,0,0,0,0,1,0,0.3333333333333333,0.039423484527342095
5862,0,0.805,0.702,0.0,1,0,0,0,0,1,0,0.16666666666666666,0.03751589656634167
7678,0,0.527,0.771,5.38e-06,0,0,0,0,0,1,0,0.29166666666666663,0.030309453158117845
8417,1,0.823,0.552,0.0,1,0,0,0,0,1,0,0.0,0.039423484527342095
8708,0,0.435,0.997,0.00064,0,0,0,0,0,1,0,0.9999999999999999,0.01377702416278084
1937,0,0.592,0.304,0.0,0,0,0,0,1,0,0,0.37499999999999994,0.04980924120389996
6659,0,0.766,0.803,0.0,0,0,0,0,0,1,0,0.9166666666666666,0.03306485799067401
9169,0,0.618,0.595,0.00741,0,0,0,0,0,1,0,0.29166666666666663,0.03603221704111912
9079,0,0.729,0.828,0.0184,0,0,0,0,0,1,0,0.20833333333333334,0.045570156846121236
6786,0,0.497,0.988,0.757,0,0,0,0,0,1,0,0.9999999999999999,0.040059347181008904
6055,0,0.912,0.412,0.0126,1,0,0,0,0,1,0,0.041666666666666664,0.04641797371767698
6542,0,0.575,0.8,0.0325,0,0,0,0,0,1,0,0.5416666666666666,0.04514624841034336
9707,0,0.494,0.771,0.0,0,0,0,0,0,1,0,0.49999999999999994,0.044298431538787625
4513,0,0.734,0.616,0.0,1,1,0,0,0,1,0,0.4583333333333333,0.047901653242899536
9471,0,0.655,0.348,0.806,0,0,0,0,0,1,0,0.49999999999999994,0.04048325561678678
5248,0,0.504,0.849,0.856,0,0,0,0,0,1,0,0.9999999999999999,0.00847816871555744
6761,0,0.734,0.855,0.0,0,0,0,0,0,1,0,0.5833333333333334,0.04302670623145401
8173,0,0.776,0.64,0.0,1,1,0,0,0,1,0,0.041666666666666664,0.03921153030945316
4835,0,0.813,0.701,0.00116,0,0,0,0,0,1,0,0.0,0.05489614243323442
3926,0,0.657,0.597,0.0,1,0,0,0,0,1,0,0.3333333333333333,0.04111911827045358
4709,0,0.105,0.0328,0.874,0,0,0,1,0,0,0,0.20833333333333334,0.059559135226791016
6044,0,0.716,0.622,0.00263,0,0,0,0,0,1,0,0.9999999999999999,0.029037727850784227
6757,0,0.672,0.717,2.4e-05,1,1,0,0,0,1,0,0.041666666666666664,0.037091988130563795
1709,0,0.512,0.474,0.00345,0,0,0,0,0,1,0,0.041666666666666664,0.045570156846121236
5472,0,0.493,0.0709,1.95e-06,0,0,0,0,0,1,0,0.24999999999999997,0.03899957609156422
6771,0,0.514,0.506,2.56e-05,0,0,0,0,0,1,0,0.041666666666666664,0.03115727002967359
6728,0,0.689,0.584,0.0,0,1,0,0,0,1,0,0.3333333333333333,0.03645612547689699
9031,0,0.769,0.434,4.89e-05,1,0,0,0,0,1,0,0.6666666666666666,0.035820262823230184
7266,1,0.654,0.6,0.882,0,1,0,0,0,1,0,0.0,0.03899957609156422
6443,0,0.851,0.666,0.0,1,0,0,0,0,1,0,0.125,0.02331496396778296
7973,0,0.48,0.602,0.0,1,1,0,0,0,1,0,0.49999999999999994,0.04111911827045358
5271,1,0.676,0.623,1.66e-05,1,0,0,0,0,1,0,0.0,0.04027130139889784
6735,0,0.539,0.503,0.903,0,0,0,0,0,1,0,0.0,0.03136922424756253
2623,0,0.55,0.688,0.00144,0,0,0,0,0,1,0,0.3333333333333333,0.042602797795676134
4272,0,0.725,0.524,0.774,0,0,0,0,0,1,0,0.24999999999999997,0.052352691818567186
7463,0,0.534,0.91,0.852,0,0,0,0,0,1,0,0.9999999999999999,0.04408647732089869
3303,0,0.253,0.247,0.886,0,0,0,0,0,1,0,0.0,0.10512929207291224
8152,0,0.726,0.909,0.667,0,0,0,0,0,1,0,0.041666666666666664,0.06316235693090293
4156,0,0.556,0.918,0.0711,0,0,0,0,0,1,0,0.24999999999999997,0.05404832556167868
7134,0,0.899,0.811,0.0,1,0,0,0,0,1,0,0.08333333333333334,0.02267910131411615
2410,0,0.612,0.913,2.4e-05,0,0,0,0,0,1,0,0.9999999999999999,0.013988978380669776
3704,0,0.607,0.673,0.0,0,0,0,0,0,1,0,0.20833333333333334,0.04281475201356507
6136,0,0.466,0.998,0.981,0,0,0,0,0,1,0,0.7916666666666666,0.005086901229334464
3491,0,0.226,0.242,0.00313,0,0,0,0,0,1,0,0.41666666666666663,0.07227638830012717
9094,0,0.832,0.631,0.000892,0,0,0,0,0,1,0,0.08333333333333334,0.040059347181008904
7979,0,0.706,0.625,0.0,1,0,0,0,0,1,0,0.16666666666666666,0.04726579058923273
9366,0,0.876,0.85,0.0067,0,0,0,0,0,0,1,0.0,0.0294616362865621
7685,1,0.469,0.444,0.0,0,0,0,0,0,1,0,0.0,0.043662568885120816
8512,0,0.671,0.651,0.0,0,0,0,0,0,0,1,0.08333333333333334,0.016532428995337006
6646,0,0.252,0.126,0.701,0,0,0,0,1,0,0,0.16666666666666666,0.1083086053412463
8905,1,0.584,0.859,0.0,1,1,0,0,0,1,0,0.0,0.04599406528189911
9717,1,0.629,0.615,0.0,0,1,0,0,0,1,0,0.0,0.0317931326833404
8363,0,0.584,0.411,4.47e-05,1,0,0,0,0,1,0,0.29166666666666663,0.041966935142009325
4465,0,0.664,0.704,0.0,1,0,0,0,0,1,0,0.24999999999999997,0.03751589656634167
7251,1,0.64,0.648,0.0,0,1,0,0,0,1,0,0.0,0.037727850784230604
9064,0,0.964,0.398,3.95e-05,1,1,0,0,0,1,0,0.125,0.03370072064434082
4604,0,0.742,0.561,0.000135,1,0,0,0,0,1,0,0.08333333333333334,0.06506994489190335
6832,0,0.862,0.783,0.906,0,0,0,0,0,1,0,0.16666666666666666,0.07291225095379399
8930,0,0.725,0.713,0.0,1,0,0,0,0,1,0,0.041666666666666664,0.027342094107672743
7317,0,0.811,0.719,1.36e-05,0,0,0,0,0,1,0,0.29166666666666663,0.04302670623145401
412,0,0.472,0.866,0.0,0,0,0,0,0,1,0,0.24999999999999997,0.03560830860534125
385,0,0.655,0.864,0.000777,0,0,0,0,0,1,0,0.6666666666666666,0.03603221704111912
964,0,0.656,0.677,1.92e-06,0,0,0,0,0,1,0,0.0,0.04048325561678678
3954,1,0.411,0.364,0.93,0,0,0,0,1,0,0,0.0,0.07884696905468419
8255,0,0.807,0.665,0.0,1,0,0,0,0,1,0,0.29166666666666663,0.03327681220856295
1985,0,0.692,0.521,0.0,1,0,0,0,0,1,0,0.3333333333333333,0.057863501483679525
516,0,0.859,0.747,1.14e-06,0,0,0,0,0,1,0,0.041666666666666664,0.04662992793556592
6891,1,0.64,0.321,0.0307,0,0,0,0,0,1,0,0.0,0.04048325561678678
7746,0,0.397,0.275,0.912,0,0,0,0,0,1,0,0.625,0.04726579058923273
9032,0,0.626,0.569,0.0,1,0,0,0,0,1,0,0.6666666666666666,0.027977956761339552
9368,0,0.627,0.675,0.0,0,0,0,0,0,1,0,0.6666666666666666,0.054684188215345486
895,0,0.586,0.765,0.163,0,0,0,0,0,1,0,0.9999999999999999,0.052988554472233995
4046,0,0.634,0.681,0.000157,0,0,0,0,0,1,0,0.08333333333333334,0.04323866044934294
5405,0,0.952,0.478,0.0,1,0,0,0,0,1,0,0.041666666666666664,0.02267910131411615
6802,0,0.8,0.859,0.904,0,0,0,0,0,1,0,0.9999999999999999,0.04514624841034336
3775,0,0.46,0.95,0.851,0,0,0,0,1,0,0,0.9999999999999999,0.04472233997456549
8558,0,0.65,0.222,0.879,0,0,0,0,0,1,0,0.9999999999999999,0.03306485799067401
4586,1,0.818,0.897,0.00306,1,0,0,0,1,0,0,0.041666666666666664,0.02055955913522679
3054,0,0.796,0.766,0.0,1,0,0,0,0,1,0,0.24999999999999997,0.0423908435777872
7039,0,0.329,0.444,0.0352,0,0,0,0,0,1,0,0.125,0.05574395930479017
5635,0,0.706,0.485,0.0,1,1,0,0,0,1,0,0.16666666666666666,0.039423484527342095
4572,0,0.483,0.941,3.5e-06,0,0,0,0,0,1,0,0.4583333333333333,0.04514624841034336
423,0,0.35,0.648,0.00389,0,0,0,0,1,0,0,0.7083333333333334,0.06337431114879186
4172,0,0.678,0.792,9.86e-06,0,0,0,0,0,1,0,0.041666666666666664,0.03751589656634167
990,0,0.564,0.71,0.0,0,0,0,0,0,1,0,0.041666666666666664,0.043662568885120816
8840,1,0.813,0.415,0.0,0,0,0,0,0,1,0,0.125,0.032005086901229336
5665,0,0.569,0.299,0.0,1,0,0,0,0,1,0,0.5416666666666666,0.03793980500211954
301,0,0.475,0.883,0.15,0,0,0,0,0,1,0,0.3333333333333333,0.02055955913522679
5189,0,0.735,0.197,0.000276,1,0,0,0,0,1,0,0.3333333333333333,0.02331496396778296
5223,0,0.555,0.662,0.0,0,0,0,0,0,1,0,0.08333333333333334,0.040059347181008904
787,1,0.33,0.353,0.00194,0,0,0,0,0,1,0,0.125,0.0582874099194574
7663,1,0.716,0.427,0.0,1,0,0,0,0,1,0,0.0,0.02628232301822806
7918,0,0.571,0.841,0.639,0,0,0,0,0,1,0,0.0,0.04408647732089869
67,0,0.472,0.943,1.95e-06,0,0,0,0,0,1,0,0.41666666666666663,0.060830860534124634
6325,0,0.631,0.672,0.0,1,0,0,0,0,1,0,0.49999999999999994,0.03666807969478593
3452,0,0.559,0.835,0.019,0,0,0,0,0,1,0,0.3333333333333333,0.03603221704111912
